userId,rank,movieId,title,score
173,6,937,Love in the Afternoon (1957),0.0
173,7,5543,"Swarm, The (1978)",0.0
173,8,1793,Welcome to Woop-Woop (1997),0.0
173,9,3163,Topsy-Turvy (1999),0.0
173,10,3203,Dead Calm (1989),0.0
174,1,2552,My Boyfriend's Back (1993),0.0
174,2,2469,Peggy Sue Got Married (1986),0.0
174,3,2665,Earth vs. the Flying Saucers (1956),0.0
174,4,3138,Stealing Home (1988),0.0
174,5,5591,Monkey Trouble (1994),0.0
174,6,2339,I'll Be Home For Christmas (1998),0.0
174,7,91500,The Hunger Games (2012),0.0
174,8,3832,"Black Sabbath (Tre volti della paura, I) (1963)",0.0
174,9,6760,In This World (2002),0.0
174,10,2807,Universal Soldier: The Return (1999),0.0
175,1,2905,Sanjuro (Tsubaki Sanjûrô) (1962),0.0
175,2,7713,Cat People (1942),0.0
175,3,1762,Deep Rising (1998),0.0
175,4,5513,Martin Lawrence Live: Runteldat (2002),0.0
175,5,5500,Top Secret! (1984),0.0
175,6,104837,Rage of Honor (1987),0.0
175,7,3590,"Lords of Flatbush, The (1974)",0.0
175,8,266,Legends of the Fall (1994),0.0
175,9,149902,Garm Wars: The Last Druid (2014),0.0
175,10,142056,Iron Man & Hulk: Heroes United (2013),0.0
176,1,105254,Crystal Fairy & the Magical Cactus and 2012 (2013),0.0
176,2,5397,Monkey Business (1952),0.0
176,3,3255,"League of Their Own, A (1992)",0.0
176,4,2135,Doctor Dolittle (1967),0.0
176,5,959,Of Human Bondage (1934),0.0
176,6,37240,Why We Fight (2005),0.0
176,7,106438,Philomena (2013),0.0
176,8,87430,Green Lantern (2011),0.0
176,9,136355,Big Top Scooby-Doo! (2012),0.0
176,10,2764,"Thomas Crown Affair, The (1968)",0.0
177,1,90945,"Sign of Four, The (1987)",0.0
177,2,150604,Moonwalkers (2015),0.0
177,3,1703,For Richer or Poorer (1997),0.0
177,4,1476,Private Parts (1997),0.0
177,5,33815,"Perfect Man, The (2005)",0.0
177,6,84716,Castaway on the Moon (Kimssi pyoryugi) (2009),0.0
177,7,2247,Married to the Mob (1988),0.0
177,8,8782,Thunderbirds (2004),0.0
177,9,1829,Chinese Box (1997),0.0
177,10,73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),0.0
178,1,97172,Frankenweenie (2012),0.0
178,2,4056,"Pledge, The (2001)",0.0
178,3,77177,Wild China (2008),0.0
178,4,2138,Watership Down (1978),0.0
178,5,176621,Boniface's Holiday (1965),0.0
178,6,3108,"Fisher King, The (1991)",0.0
178,7,40966,"Libertine, The (2004)",0.0
178,8,3784,"Kid, The (2000)",0.0
178,9,1554,"Pillow Book, The (1996)",0.0
178,10,5971,My Neighbor Totoro (Tonari no Totoro) (1988),0.0
179,1,3265,Hard-Boiled (Lat sau san taam) (1992),0.0
179,2,3361,Bull Durham (1988),0.0
179,3,3834,Bronco Billy (1980),0.0
179,4,161580,Bad Moms (2016),0.0
179,5,85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),0.0
179,6,8191,Anne of the Thousand Days (1969),0.0
179,7,72479,"Messenger, The (2009)",0.0
179,8,91860,"Way South, The (De weg naar het zuiden) (1981)",0.0
179,9,134775,Dragon Blade (2015),0.0
179,10,56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),0.0
180,1,6890,Elephant (2003),0.0
180,2,4743,Tortilla Soup (2001),0.0
180,3,51540,Zodiac (2007),0.0
180,4,45726,"You, Me and Dupree (2006)",0.0
180,5,5378,Star Wars: Episode II - Attack of the Clones (2002),0.0
180,6,175197,The Dark Tower (2017),0.0
180,7,4689,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",0.0
180,8,136355,Big Top Scooby-Doo! (2012),0.0
180,9,2069,"Trip to Bountiful, The (1985)",0.0
180,10,911,Charade (1963),0.0
181,1,8010,"Power of One, The (1992)",0.0
181,2,87298,Everything Must Go (2010),0.0
181,3,36527,Proof (2005),0.0
181,4,172825,Adventures of Mowgli: The Kidnapping (1968),0.0
181,5,5311,"Watcher in the Woods, The (1980)",0.0
181,6,118702,Unbroken (2014),0.0
181,7,4034,Traffic (2000),0.0
181,8,89745,"Avengers, The (2012)",0.0
181,9,7057,"Midsummer Night's Dream, A (1935)",0.0
181,10,33312,"Cocoanuts, The (1929)",0.0
182,1,157407,I Am Wrath (2016),0.0
182,2,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),0.0
182,3,140523,"Visit, The (2015)",0.0
182,4,73017,Sherlock Holmes (2009),0.0
182,5,33669,"Sisterhood of the Traveling Pants, The (2005)",0.0
182,6,322,Swimming with Sharks (1995),0.0
182,7,7450,Laws of Attraction (2004),0.0
182,8,104272,Blackfish (2013),0.0
182,9,47725,Angel-A (2005),0.0
182,10,3255,"League of Their Own, A (1992)",0.0
183,1,5838,Madame Bovary (1991),0.0
183,2,151557,Stonewall (2015),0.0
183,3,103235,"Best Offer, The (Migliore offerta, La) (2013)",0.0
183,4,8677,Flash Gordon Conquers the Universe (1940),0.0
183,5,4840,"Last Metro, The (Dernier métro, Le) (1980)",0.0
183,6,112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),0.0
183,7,3402,Turtle Diary (1985),0.0
183,8,5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),0.0
183,9,77206,Diary of a Wimpy Kid (2010),0.0
183,10,577,Andre (1994),0.0
184,1,2946,Help! (1965),0.0
184,2,3127,Holy Smoke (1999),0.0
184,3,5508,24 Hour Party People (2002),0.0
184,4,83803,Day & Night (2010),0.0
184,5,5537,Satin Rouge (2002),0.0
184,6,301,Picture Bride (Bijo photo) (1994),0.0
184,7,8131,Pursuit of Happiness (2001),0.0
184,8,89072,Stake Land (2010),0.0
184,9,90057,Take Shelter (2011),0.0
184,10,4432,Sweet Smell of Success (1957),0.0
185,1,6958,"Haunted Mansion, The (2003)",0.0
185,2,747,"Stupids, The (1996)",0.0
185,3,6466,Mississippi Masala (1991),0.0
185,4,120813,Patton Oswalt: My Weakness Is Strong (2009),0.0
185,5,4078,Amazing Grace and Chuck (1987),0.0
185,6,46967,Scoop (2006),0.0
185,7,1602,Leave It to Beaver (1997),0.0
185,8,1312,Female Perversions (1996),0.0
185,9,2623,Trippin' (1999),0.0
185,10,201,Three Wishes (1995),0.0
186,1,3964,"Adventures of Ichabod and Mr. Toad, The (1949)",0.0
186,2,139642,Southpaw (2015),0.0
186,3,57532,Meet the Spartans (2008),0.0
186,4,99853,Codependent Lesbian Space Alien Seeks Same (2011),0.0
186,5,4565,American Ninja (1985),0.0
186,6,100487,Beautiful Creatures (2013),0.0
186,7,2331,Living Out Loud (1998),0.0
186,8,168418,The Boss Baby (2017),0.0
186,9,2334,"Siege, The (1998)",0.0
186,10,130840,Spring (2015),0.0
187,1,86781,Incendies (2010),0.0
187,2,347,Bitter Moon (1992),0.0
187,3,8458,To Each His Own (1946),0.0
187,4,1126,Drop Dead Fred (1991),0.0
187,5,27834,"Return, The (Vozvrashcheniye) (2003)",0.0
187,6,979,Nothing Personal (1995),0.0
187,7,73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",0.0
187,8,1821,"Object of My Affection, The (1998)",0.0
187,9,100390,Identity Thief (2013),0.0
187,10,1177,Enchanted April (1992),0.0
188,1,4623,Major League (1989),0.0
188,2,5786,Paid in Full (2002),0.0
188,3,6800,Cobra (1986),0.0
188,4,2207,Jamaica Inn (1939),0.0
188,5,62662,Tokyo-Ga (1985),0.0
188,6,65588,"Gamers, The: Dorkness Rising (2008)",0.0
188,7,2253,Toys (1992),0.0
188,8,6422,Shenandoah (1965),0.0
188,9,5925,"Beast Within, The (1982)",0.0
188,10,875,Nothing to Lose (1994),0.0
189,1,998,Set It Off (1996),0.0
189,2,58492,Snow Angels (2007),0.0
189,3,47950,Hollywoodland (2006),0.0
189,4,107999,Dragon ball Z 04: Lord Slug (1991),0.0
189,5,58025,Jumper (2008),0.0
189,6,117511,Hello Ladies: The Movie (2014),0.0
189,7,4343,Evolution (2001),0.0
189,8,117368,The Madagascar Penguins in a Christmas Caper (2005),0.0
189,9,81681,I Shot Jesse James (1949),0.0
189,10,157369,Bakuman (2015),0.0
190,1,4454,More (1998),0.0
190,2,3206,Against All Odds (1984),0.0
190,3,3699,Starman (1984),0.0
190,4,26713,Days of Being Wild (A Fei jingjyuhn) (1990),0.0
190,5,41573,"Family Stone, The (2005)",0.0
190,6,3827,Space Cowboys (2000),0.0
190,7,6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),0.0
190,8,3758,Communion (1989),0.0
190,9,175401,Wolf and Calf (1984),0.0
190,10,25855,"Roaring Twenties, The (1939)",0.0
191,1,5706,...All the Marbles (1981),0.0
191,2,57522,First Sunday (2008),0.0
191,3,26283,Charley Varrick (1973),0.0
191,4,6460,"Trial, The (Procès, Le) (1962)",0.0
191,5,709,Oliver & Company (1988),0.0
191,6,77931,Stingray Sam (2009),0.0
191,7,1042,That Thing You Do! (1996),0.0
191,8,6263,Basic (2003),0.0
191,9,34536,The Great Raid (2005),0.0
191,10,1219,Psycho (1960),0.0
192,1,99764,It's Such a Beautiful Day (2012),0.0
192,2,433,Clean Slate (1994),0.0
192,3,6707,Cabin Fever (2002),0.0
192,4,161594,Kingsglaive: Final Fantasy XV (2016),0.0
192,5,80219,Machete (2010),0.0
192,6,8835,Paparazzi (2004),0.0
192,7,7302,"Thief of Bagdad, The (1924)",0.0
192,8,8677,Flash Gordon Conquers the Universe (1940),0.0
192,9,1083,"Great Race, The (1965)",0.0
192,10,6870,Mystic River (2003),0.0
193,1,189333,Mission: Impossible - Fallout (2018),0.0
193,2,53972,Live Free or Die Hard (2007),0.0
193,3,72378,2012 (2009),0.0
193,4,1581,Out to Sea (1997),0.0
193,5,7013,"Night of the Hunter, The (1955)",0.0
193,6,7832,"Thin Man Goes Home, The (1945)",0.0
193,7,138610,The Gallows (2015),0.0
193,8,7802,"Warriors, The (1979)",0.0
193,9,5644,"Pride of the Yankees, The (1942)",0.0
193,10,928,Rebecca (1940),0.0
194,1,6,Heat (1995),0.0
194,2,4903,In the Bedroom (2001),0.0
194,3,1934,You Can't Take It with You (1938),0.0
194,4,2822,Medicine Man (1992),0.0
194,5,5984,"Story of O, The (Histoire d'O) (1975)",0.0
194,6,2369,Desperately Seeking Susan (1985),0.0
194,7,6122,Richard Pryor Live on the Sunset Strip (1982),0.0
194,8,27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),0.0
194,9,1233,"Boot, Das (Boat, The) (1981)",0.0
194,10,48082,"Science of Sleep, The (La science des rêves) (2006)",0.0
195,1,5582,Captain Ron (1992),0.0
195,2,5684,Naqoyqatsi (2002),0.0
195,3,4462,18 Again! (1988),0.0
195,4,2622,William Shakespeare's A Midsummer Night's Dream (1999),0.0
195,5,148888,Zoolander 2 (2016),0.0
195,6,1387,Jaws (1975),0.0
195,7,44665,Lucky Number Slevin (2006),0.0
195,8,165635,The Thinning (2016),0.0
195,9,48516,"Departed, The (2006)",0.0
195,10,2280,Clay Pigeons (1998),0.0
196,1,7303,The Diary of Anne Frank (1959),0.0
196,2,4796,"Grass Is Greener, The (1960)",0.0
196,3,190213,John From (2015),0.0
196,4,93988,North & South (2004),0.0
196,5,2906,Random Hearts (1999),0.0
196,6,2064,Roger & Me (1989),0.0
196,7,105540,"All Dogs Christmas Carol, An (1998)",0.0
196,8,69712,My Sister's Keeper (2009),0.0
196,9,7143,"Last Samurai, The (2003)",0.0
196,10,78893,"Last Airbender, The (2010)",0.0
197,1,1399,Marvin's Room (1996),0.0
197,2,5532,Amy's O (a.k.a. Amy's Orgasm) (2001),0.0
197,3,68952,Drag Me to Hell (2009),0.0
197,4,97,"Hate (Haine, La) (1995)",0.0
197,5,46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",0.0
197,6,4523,Milagro Beanfield War (1988),0.0
197,7,109596,Wrinkles (Arrugas) (2011),0.0
197,8,143385,Bridge of Spies (2015),0.0
197,9,179511,Emerald Green (2016),0.0
197,10,8261,3 Women (Three Women) (1977),0.0
198,1,137595,Magic Mike XXL (2015),0.0
198,2,3276,Gun Shy (2000),0.0
198,3,132488,Lovesick (2014),0.0
198,4,31116,Sergeant York (1941),0.0
198,5,92760,"Atomic Brain, The (1963)",0.0
198,6,6656,Attack of the Puppet People (1958),0.0
198,7,175585,Shot Caller (2017),0.0
198,8,162350,The Magnificent Seven (2016),0.0
198,9,6493,Alex and Emma (2003),0.0
198,10,175707,A German Life (2016),0.0
199,1,5991,Chicago (2002),0.0
199,2,27882,Riding Giants (2004),0.0
199,3,95717,Treasure Island (2012),0.0
199,4,4573,Blaze (1989),0.0
199,5,58870,Zebraman (2004),0.0
199,6,4616,Lean on Me (1989),0.0
199,7,6242,Ringu (Ring) (1998),0.0
199,8,5915,Victory (a.k.a. Escape to Victory) (1981),0.0
199,9,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",0.0
199,10,79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),0.0
200,1,171631,Maria Bamford: Old Baby,0.0
200,2,4233,Tomcats (2001),0.0
200,3,26176,Titicut Follies (1967),0.0
200,4,3016,Creepshow (1982),0.0
200,5,175485,Death Note (2017),0.0
200,6,1465,Rosewood (1997),0.0
200,7,247,Heavenly Creatures (1994),0.0
200,8,2366,King Kong (1933),0.0
200,9,82053,Casino Jack (2010),0.0
200,10,1365,Ridicule (1996),0.0
201,1,8125,Sunrise: A Song of Two Humans (1927),0.0
201,2,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),0.0
201,3,2109,"Jerk, The (1979)",0.0
201,4,27816,Saints and Soldiers (2003),0.0
201,5,139640,Ooops! Noah is Gone... (2015),0.0
201,6,34338,"Aristocrats, The (2005)",0.0
201,7,258,"Kid in King Arthur's Court, A (1995)",0.0
201,8,105755,"Counselor, The (2013)",0.0
201,9,265,Like Water for Chocolate (Como agua para chocolate) (1992),0.0
201,10,93840,"Cabin in the Woods, The (2012)",0.0
202,1,132362,Patlabor 2: The Movie (1993),0.0
202,2,4855,Dirty Harry (1971),0.0
202,3,2587,Life (1999),0.0
202,4,141,"Birdcage, The (1996)",0.0
202,5,127134,A Walk in the Woods (2015),0.0
202,6,26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",0.0
202,7,34326,Last Days (2005),0.0
202,8,60030,Spiral (2007),0.0
202,9,26587,"Decalogue, The (Dekalog) (1989)",0.0
202,10,1902,Dream for an Insomniac (1996),0.0
203,1,7179,Wuthering Heights (1992),0.0
203,2,4801,"Little Foxes, The (1941)",0.0
203,3,84392,"Lincoln Lawyer, The (2011)",0.0
203,4,26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",0.0
203,5,157699,Snowden (2016),0.0
203,6,137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),0.0
203,7,160836,Hazard (2005),0.0
203,8,3933,"Killer Shrews, The (1959)",0.0
203,9,113280,White Frog (2012),0.0
203,10,6958,"Haunted Mansion, The (2003)",0.0
204,1,44004,Failure to Launch (2006),0.0
204,2,6238,Green Card (1990),0.0
204,3,8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",0.0
204,4,7993,"Bucket Of Blood, A (1959)",0.0
204,5,47404,Mind Game (2004),0.0
204,6,34292,Hardware (1990),0.0
204,7,210,Wild Bill (1995),0.0
204,8,3203,Dead Calm (1989),0.0
204,9,4259,"Luzhin Defence, The (2000)",0.0
204,10,86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),0.0
205,1,2329,American History X (1998),0.0
205,2,26903,Whisper of the Heart (Mimi wo sumaseba) (1995),0.0
205,3,5694,Staying Alive (1983),0.0
205,4,6537,Terminator 3: Rise of the Machines (2003),0.0
205,5,111146,Alpha and Omega 3: The Great Wolf Games (2014),0.0
205,6,477,What's Love Got to Do with It? (1993),0.0
205,7,2891,"Happy, Texas (1999)",0.0
205,8,2120,Needful Things (1993),0.0
205,9,3168,Easy Rider (1969),0.0
205,10,59727,"Strangers, The (2008)",0.0
206,1,217,"Babysitter, The (1995)",0.0
206,2,140162,Love (2015),0.0
206,3,141830,Unbelievable Adventures of Italians in Russia (1974),0.0
206,4,3983,You Can Count on Me (2000),0.0
206,5,156,Blue in the Face (1995),0.0
206,6,7926,High and Low (Tengoku to jigoku) (1963),0.0
206,7,8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),0.0
206,8,114044,Honeymoon (2014),0.0
206,9,157172,Wizards of the Lost Kingdom II (1989),0.0
206,10,7584,Woman of the Year (1942),0.0
207,1,37240,Why We Fight (2005),0.0
207,2,5810,8 Mile (2002),0.0
207,3,89427,Shark Night 3D (2011),0.0
207,4,839,"Crow: City of Angels, The (1996)",0.0
207,5,7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),0.0
207,6,105585,Machete Kills (Machete 2) (2013),0.0
207,7,1004,"Glimmer Man, The (1996)",0.0
207,8,726,Last Dance (1996),0.0
207,9,36525,Just Like Heaven (2005),0.0
207,10,147250,The Adventures of Sherlock Holmes and Doctor Watson,0.0
208,1,8827,"Bill Cosby, Himself (1983)",0.0
208,2,8136,Indestructible Man (1956),0.0
208,3,4093,Cop (1988),0.0
208,4,7618,Chaplin (1992),0.0
208,5,6870,Mystic River (2003),0.0
208,6,105250,"Century of the Self, The (2002)",0.0
208,7,70703,Christopher Columbus: The Discovery (1992),0.0
208,8,69131,Killshot (2008),0.0
208,9,2393,Star Trek: Insurrection (1998),0.0
208,10,141688,Legend (2015),0.0
209,1,152081,Zootopia (2016),0.0
209,2,70206,"Collector, The (2009)",0.0
209,3,109483,That Awkward Moment (2014),0.0
209,4,31297,Gold Diggers of 1935 (1935),0.0
209,5,2794,European Vacation (aka National Lampoon's European Vacation) (1985),0.0
209,6,7981,Infernal Affairs (Mou gaan dou) (2002),0.0
209,7,71494,"Haunted World of El Superbeasto, The (2009)",0.0
209,8,6691,Dust (2001),0.0
209,9,149144,Parasyte: Part 1 (2014),0.0
209,10,1255,Bad Taste (1987),0.0
210,1,8607,Tokyo Godfathers (2003),0.0
210,2,1220,"Blues Brothers, The (1980)",0.0
210,3,58627,Never Back Down (2008),0.0
210,4,6379,Wrong Turn (2003),0.0
210,5,1601,Hoodlum (1997),0.0
210,6,3328,Ghost Dog: The Way of the Samurai (1999),0.0
210,7,1982,Halloween (1978),0.0
210,8,46231,Stoned (2005),0.0
210,9,176751,American Made (2017),0.0
210,10,140265,George Carlin: Jammin' in New York (1992),0.0
211,1,1882,Godzilla (1998),0.0
211,2,71211,"Informant!, The (2009)",0.0
211,3,287,Nina Takes a Lover (1994),0.0
211,4,78160,Ricky Gervais Live: Animals (2003),0.0
211,5,4434,"10th Victim, The (La decima vittima) (1965)",0.0
211,6,7647,Noises Off... (1992),0.0
211,7,7943,"Killers, The (1946)",0.0
211,8,78316,Letters to Juliet (2010),0.0
211,9,104780,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",0.0
211,10,3727,Near Dark (1987),0.0
212,1,3671,Blazing Saddles (1974),0.0
212,2,7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",0.0
212,3,2416,Back to School (1986),0.0
212,4,3503,Solaris (Solyaris) (1972),0.0
212,5,117590,Horrible Bosses 2 (2014),0.0
212,6,2010,Metropolis (1927),0.0
212,7,56869,Drained (O cheiro do Ralo) (2006),0.0
212,8,1477,Love Jones (1997),0.0
212,9,4632,"Package, The (1989)",0.0
212,10,1887,Almost Heroes (1998),0.0
213,1,58107,Step Up 2 the Streets (2008),0.0
213,2,352,Crooklyn (1994),0.0
213,3,3667,Rent-A-Cop (1988),0.0
213,4,5735,Faces of Death (1978),0.0
213,5,59014,Superhero Movie (2008),0.0
213,6,5975,War and Peace (1956),0.0
213,7,3512,Return to Me (2000),0.0
213,8,8695,"Bachelor and the Bobby-Soxer, The (1947)",0.0
213,9,36529,Lord of War (2005),0.0
213,10,8012,Kikujiro (Kikujirô no natsu) (1999),0.0
214,1,94985,Get the Gringo (2012),0.0
214,2,104863,What If (2013),0.0
214,3,69,Friday (1995),0.0
214,4,6577,Kickboxer 2: The Road Back (1991),0.0
214,5,4256,"Center of the World, The (2001)",0.0
214,6,3243,Encino Man (1992),0.0
214,7,5092,Big Fat Liar (2002),0.0
214,8,5409,Rapid Fire (1992),0.0
214,9,4441,Game of Death (1978),0.0
214,10,81535,Saw VII 3D - The Final Chapter (2010),0.0
215,1,107449,"Muppet Christmas: Letters to Santa, A (2008)",0.0
215,2,1269,Arsenic and Old Lace (1944),0.0
215,3,72921,Snow White (1916),0.0
215,4,1303,"Man Who Would Be King, The (1975)",0.0
215,5,149406,Kung Fu Panda 3 (2016),0.0
215,6,101884,Dark Tide (2012),0.0
215,7,4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),0.0
215,8,5949,Intact (Intacto) (2001),0.0
215,9,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0.0
215,10,254,Jefferson in Paris (1995),0.0
216,1,5055,Dragon: The Bruce Lee Story (1993),0.0
216,2,477,What's Love Got to Do with It? (1993),0.0
216,3,6535,"Legally Blonde 2: Red, White & Blonde (2003)",0.0
216,4,174479,Unedited Footage of a Bear (2014),0.0
216,5,45635,"Notorious Bettie Page, The (2005)",0.0
216,6,141994,Saving Christmas (2014),0.0
216,7,161582,Hell or High Water (2016),0.0
216,8,3641,"Woman of Paris, A (1923)",0.0
216,9,173253,Vir Das: Abroad Understanding (2017),0.0
216,10,73266,Youth in Revolt (2009),0.0
217,1,2420,"Karate Kid, The (1984)",0.0
217,2,4880,Life as a House (2001),0.0
217,3,106594,Red Flag (2012),0.0
217,4,172591,The Godfather Trilogy: 1972-1990 (1992),0.0
217,5,46,How to Make an American Quilt (1995),0.0
217,6,7060,Jesus Christ Superstar (1973),0.0
217,7,7702,"Bells of St. Mary's, The (1945)",0.0
217,8,1208,Apocalypse Now (1979),0.0
217,9,8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",0.0
217,10,1625,"Game, The (1997)",0.0
218,1,3476,Jacob's Ladder (1990),0.0
218,2,71108,"White Ribbon, The (Das weiße Band) (2009)",0.0
218,3,513,Radioland Murders (1994),0.0
218,4,7372,Ned Kelly (2003),0.0
218,5,1183,"English Patient, The (1996)",0.0
218,6,89305,"Inbetweeners Movie, The (2011)",0.0
218,7,5951,Morvern Callar (2002),0.0
218,8,92,Mary Reilly (1996),0.0
218,9,142196,Cornered! (2009),0.0
218,10,8910,I Heart Huckabees (2004),0.0
219,1,110553,The Amazing Spider-Man 2 (2014),0.0
219,2,1799,Suicide Kings (1997),0.0
219,3,3786,But I'm a Cheerleader (1999),0.0
219,4,2255,Young Doctors in Love (1982),0.0
219,5,112804,I Origins (2014),0.0
219,6,5959,Narc (2002),0.0
219,7,5506,Blood Work (2002),0.0
219,8,6624,Agent Cody Banks (2003),0.0
219,9,4492,Critters (1986),0.0
219,10,8713,"New Adventures of Pippi Longstocking, The (1988)",0.0
220,1,68157,Inglourious Basterds (2009),0.0
220,2,5425,Dark Blue World (Tmavomodrý svet) (2001),0.0
220,3,55687,My Kid Could Paint That (2007),0.0
220,4,6753,Secondhand Lions (2003),0.0
220,5,26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),0.0
220,6,2408,Cocoon: The Return (1988),0.0
220,7,7646,Rose Red (2002),0.0
220,8,5066,"Walk to Remember, A (2002)",0.0
220,9,56915,"Water Horse: Legend of the Deep, The (2007)",0.0
220,10,2652,"Curse of Frankenstein, The (1957)",0.0
221,1,2907,Superstar (1999),0.0
